Start,Finish,Name of Conflict,Belligerents,Defeated,Part of,War link,Wider conflict link,Wikipedia pageviews (2025 - 2026)
793 AD,850 AD,Viking Raids on the\nBritish Isles,Vikings,Anglo-Saxons,,https://en.wikipedia.org/wiki/Norse_activity_in_the_British_Isles#Viking_raids:_793.E2.80.93850,https://en.wikipedia.org/wiki/Norse_activity_in_the_British_Isles#Viking_raids:_793.E2.80.93850,12935.0
794 AD,794 AD,Battle of Shenchuan,Nanzhao,Tibet,,https://en.wikipedia.org/wiki/Battle_of_Shenchuan,,3905.0
795 AD,902 AD,Viking Invasion of\nIreland,Vikings,Irish Kingdoms,,https://en.wikipedia.org/wiki/History_of_Ireland_(800%E2%80%931169)#First_Viking_age_.28795.E2.80.93902.29,https://en.wikipedia.org/wiki/History_of_Ireland_(800%E2%80%931169)#First_Viking_age_.28795.E2.80.93902.29,17628.0
c. 795 AD,940 AD,Viking Invasion of\nFrancia,Vikings,Frankish Kingdom,,https://en.wikipedia.org/wiki/Viking_Age#France,https://en.wikipedia.org/wiki/Viking_Age#France,744293.0
807 AD,814 AD,Khan Krum's Wars,Bulgarian Empire,Byzantine Empire,,https://en.wikipedia.org/wiki/Byzantine%E2%80%93Bulgarian_wars#Khan_Krum's_wars,,63751.0
827 AD,902 AD,Muslim conquest of\nSicily,Aghlabid Emirate\nAbbasid Caliphate,Byzantine Empire,,https://en.wikipedia.org/wiki/Muslim_conquest_of_Sicily,https://en.wikipedia.org/wiki/Muslim_conquest_of_Sicily,104935.0
c. 830 AD,c. 830 AD,Paphlagonian\nexpedition of the Rus',Rus' Khaganate,Paphlagonia,,https://en.wikipedia.org/wiki/Paphlagonian_expedition_of_the_Rus',https://en.wikipedia.org/wiki/Paphlagonian_expedition_of_the_Rus',14463.0
835 AD,835 AD,Sweet Dew Incident,Eunuchs,Emperor Wenzong of Tang,,https://en.wikipedia.org/wiki/Sweet_Dew_Incident,,2475.0
839 AD,after 844 AD,Viking Raids in Spain,Kingdom of Asturias\nEmirate of Córdoba,Vikings,,https://en.wikipedia.org/wiki/Viking_Age#Spain,,744293.0
842 AD,1247 AD,Era of Fragmentation,Yumtän,Ösung,,https://en.wikipedia.org/wiki/Era_of_Fragmentation,,49807.0
844 AD,844 AD,Viking Raid in Portugal,Vikings,Emirate of Córdoba,,https://en.wikipedia.org/wiki/Viking_Age#Portugal,,744293.0
854 AD,855 AD,Homs revolts,Abbasid Caliphate,Homs rebels,,https://en.wikipedia.org/wiki/Homs_revolts_(854%E2%80%93855),,4426.0
854 AD,866 AD,Tang–Nanzhao war,Tang Empire,Nanzhao,,https://en.wikipedia.org/wiki/Tang-Nanzhao_conflicts_in_Annan,,4499.0
860 AD,860 AD,Rus'–Byzantine War,Rus' Khaganate,Byzantine Empire,,https://en.wikipedia.org/wiki/Rus'%E2%80%93Byzantine_War_(860),,9410.0
862 AD,973 AD,Hungarian invasions of\nEurope,Magyar tribes,Kingdom of Italy\nEast Francia\nMiddle Francia\nGreat Moravia\nByzantine Empire\nCatalan Counties\nAl-Andalus\nFirst Bulgarian Empire\nKhazaria\nWest Francia\nPrincipality of Lower,,https://en.wikipedia.org/wiki/Hungarian_invasions_of_Europe,https://en.wikipedia.org/wiki/Hungarian_invasions_of_Europe,114445.0
,,,,Pannonia\nPrincipality of Littoral\nCroatia\nKingdom of Croatia\nPrincipality of Serbia,,,,
865 AD,954 AD,Viking Invasion and\nOccupation of the\nBritish Isles,Vikings,Anglo-Saxons,,https://en.wikipedia.org/wiki/Norse_activity_in_the_British_Isles#Invasion_and_Danelaw:_865.E2.80.93896,https://en.wikipedia.org/wiki/Norse_activity_in_the_British_Isles#Invasion_and_Danelaw:_865.E2.80.93896,12935.0
866 AD,896 AD,Kharijite Rebellion,Abbasid Caliphate,Kharijite rebels,,https://en.wikipedia.org/wiki/Kharijite_Rebellion_(866%E2%80%93896),,16012.0
869 AD,883 AD,Zanj Rebellion,Abbasid Caliphate,Zanj,,https://en.wikipedia.org/wiki/Zanj_Rebellion,,151115.0
"872 or 878
AD","872 or 878
AD",Battle of Bathys Ryax,Byzantine Empire,Paulicians,,https://en.wikipedia.org/wiki/Battle_of_Bathys_Ryax,,10038.0
"Between
872 and 900
AD","Between
872 and 900
AD",Battle of Hafrsfjord,Kingdom of Vestfold,Kingdom of Hordaland\nKingdom of Agder,,https://en.wikipedia.org/wiki/Battle_of_Hafrsfjord,,53092.0
882 AD,884 AD,Wilhelminer War\n,Great Moravia\nAribonids,East Francia\nWilhelminer Dynasty,Frankish-\nMoravian Wars,https://en.wikipedia.org/wiki/Wilhelminer_War,https://en.wikipedia.org/wiki/Frankish-Moravian_War,4724.0
888 AD,888 AD,Samanid Civil War of\n888,Party of Ismail I,Party of Nasr I,,https://en.wikipedia.org/wiki/Samanid_Civil_War_of_888,https://en.wikipedia.org/wiki/Samanid_Civil_War_of_888,4657.0
894 AD,896 AD,Byzantine–Bulgarian\nwar,Bulgarian Empire\nPechenegs,Byzantine Empire\nMagyars,,https://en.wikipedia.org/wiki/Byzantine%E2%80%93Bulgarian_war_of_894%E2%80%93896,https://en.wikipedia.org/wiki/Byzantine%E2%80%93Bulgarian_war_of_894%E2%80%93896,12758.0
907 AD,907 AD,Rus'–Byzantine War,Kievan Rus',Byzantine Empire,,https://en.wikipedia.org/wiki/Rus'%E2%80%93Byzantine_War_(907),,23998.0
913 AD,927 AD,Byzantine–Bulgarian\nwar,Bulgarian Empire,Byzantine Empire\nPrincipality of Serbia,,https://en.wikipedia.org/wiki/Byzantine%E2%80%93Bulgarian_war_of_913%E2%80%93927,https://en.wikipedia.org/wiki/Byzantine%E2%80%93Bulgarian_war_of_913%E2%80%93927,18488.0
913 AD,913 AD,Caspian expedition of\nthe Rus',Tabaristan\nKhazars\nCaucasian Albania\nShirvan\nVolga Bulgaria\nBurtas,Rus' Khaganate,,https://en.wikipedia.org/wiki/Caspian_expeditions_of_the_Rus'#Raid_of_913,https://en.wikipedia.org/wiki/Caspian_expeditions_of_the_Rus'#Raid_of_913,52965.0
914 AD,915 AD,Fatimid invasion of\nEgypt,Abbasid Caliphate,Fatimid Caliphate,,https://en.wikipedia.org/wiki/Fatimid_invasion_of_Egypt_(914%E2%80%93915),https://en.wikipedia.org/wiki/Fatimid_invasion_of_Egypt_(914%E2%80%93915),10615.0
914 AD,980 AD,Second Viking Invasion\nof Ireland,Irish Kingdoms,Vikings\nKingdom of Dublin,,https://en.wikipedia.org/wiki/History_of_Ireland_(800%E2%80%931169)#First_Viking_age_.28795.E2.80.93902.29,https://en.wikipedia.org/wiki/History_of_Ireland_(800%E2%80%931169)#First_Viking_age_.28795.E2.80.93902.29,17628.0
924 AD,924 AD,Battle of Sevan,Kingdom of\nArmenia,Sajids,,https://en.wikipedia.org/wiki/Battle_of_Sevan,,8148.0
926 AD,926 AD,Croatian–Bulgarian\nbattle,Kingdom of Croatia,Bulgarian Empire,,https://en.wikipedia.org/wiki/Croatian%E2%80%93Bulgarian_battle_of_926,https://en.wikipedia.org/wiki/Croatian%E2%80%93Bulgarian_battle_of_926,12224.0
929 AD,929 AD,Battle of Lenzen,East Francia,Veleti,,https://en.wikipedia.org/wiki/Battle_of_Lenzen,,10352.0
938 AD,938 AD,Battle of Bạch Đằng,Tĩnh Hải quân rebels,Southern Han,,https://en.wikipedia.org/wiki/Battle_of_B%E1%BA%A1ch_%C4%90%E1%BA%B1ng_(938),,31293.0
939 AD,941 AD,Tengyō no Ran,Imperial Court\nTaira no Sadamori\nMinamoto no\nTsunemoto,Taira no Masakado\nFujiwara no Sumitomo,,https://en.wikipedia.org/wiki/Tengy%C5%8D_no_Ran,,8793.0
941 AD,941 AD,Rus'–Byzantine War,Byzantine Empire,Kievan Rus',,https://en.wikipedia.org/wiki/Rus'%E2%80%93Byzantine_War_(941),,17633.0
943 AD,943 AD,Caspian expedition of\nthe Rus',Caucasian Albania,Rus' Khaganate,,https://en.wikipedia.org/wiki/Caspian_expeditions_of_the_Rus'#Raid_of_943,https://en.wikipedia.org/wiki/Caspian_expeditions_of_the_Rus'#Raid_of_943,52965.0
,,,,,,,,
955 AD,955 AD,Battle of Lechfeld\n,Kingdom of Germany\nBohemia,Magyars,Hungarian\ninvasions of Europe,https://en.wikipedia.org/wiki/Battle_of_Lechfeld,,97161.0
963 AD,967 AD,Polish–Veletian War,Duchy of Poland\nDuchy of Bohemia\n(967),Confederacy of the Veleti\nWolinians (967),,https://en.wikipedia.org/wiki/Polish%E2%80%93Veletian_War,,6756.0
965 AD,"968 or 969
AD",Destruction of Khazaria,Rus' Khaganate,Khazars,,https://en.wikipedia.org/wiki/Caspian_expeditions_of_the_Rus'#Destruction_of_Khazaria,,52965.0
966 AD,966 AD,Second Viking Raid in\nPortugal,Emirate of Córdoba,Vikings,,https://en.wikipedia.org/wiki/Viking_Age#Portugal,https://en.wikipedia.org/wiki/Viking_Age#Portugal,744293.0
"967 or 968
AD",971 AD,Sviatoslav's invasion of\nBulgaria,Byzantine Empire,Kievan Rus'\nPechenegs\nMagyars\nBulgaria,,https://en.wikipedia.org/wiki/Sviatoslav's_invasion_of_Bulgaria,https://en.wikipedia.org/wiki/Sviatoslav's_invasion_of_Bulgaria,35598.0
968 AD,1018 AD,Byzantine conquest of\nBulgaria,Byzantine Empire\nKievan Rus' (968–\n969)\nKingdom of Hungary\nPrincipality of Duklja\nKingdom of Croatia,Bulgarian Empire\nKievan Rus' (970–971)\nPechenegs,,https://en.wikipedia.org/wiki/Byzantine_conquest_of_Bulgaria,https://en.wikipedia.org/wiki/Byzantine_conquest_of_Bulgaria,46292.0
977 AD,978 AD,War of the Three\nHenries,Holy Roman Empire,Henry II,,https://en.wikipedia.org/wiki/War_of_the_Three_Henries_(977%E2%80%93978),https://en.wikipedia.org/wiki/War_of_the_Three_Henries_(977%E2%80%93978),2605.0
980 AD,1012 AD,Second Viking Invasion\nof the British Isles,Vikings,Anglo-Saxons,,https://en.wikipedia.org/wiki/Norse_activity_in_the_British_Isles#Second_invasion:_980.E2.80.931012,https://en.wikipedia.org/wiki/Norse_activity_in_the_British_Isles#Second_invasion:_980.E2.80.931012,12935.0
981 AD,981 AD,Song–Vietnamese war,Đại Việt,Song dynasty,,https://en.wikipedia.org/wiki/Song%E2%80%93Vietnamese_war_(981),,2386.0
982 AD,982 AD,Cham–Vietnamese\nWar,Đại Việt,Champa,,https://en.wikipedia.org/wiki/Cham%E2%80%93Vietnamese_War_(982),https://en.wikipedia.org/wiki/Cham%E2%80%93Vietnamese_War_(982),2810.0
985 AD,986 AD,Battle of Fýrisvellir,Sweden,Denmark Jomsvikings,,https://en.wikipedia.org/wiki/Battle_of_F%C3%BDrisvellir,,19560.0
987 AD,989 AD,Rebellion of Bardas\nPhokas the Younger,Byzantine Empire\nKievan Rus',Phokas clan\nPrincipality of Tao-Klarjeti\nBuyid dynasty\nFaction of Bardas Skleros,,https://en.wikipedia.org/wiki/Rebellion_of_Bardas_Phokas_the_Younger,https://en.wikipedia.org/wiki/Rebellion_of_Bardas_Phokas_the_Younger,10788.0
993 AD,993 AD,First conflict in the\nGoryeo–Khitan War,Liao dynasty,Goryeo,,https://en.wikipedia.org/wiki/First_conflict_in_the_Goryeo%E2%80%93Khitan_War,https://en.wikipedia.org/wiki/First_conflict_in_the_Goryeo%E2%80%93Khitan_War,7512.0
996 AD,996 AD,Peasants' revolt of 996,Duchy of Normandy,Peasants,,https://en.wikipedia.org/wiki/Peasants'_revolt_of_996_in_Normandy,,5680.0
996 AD,996 AD,Koppány's Revolt,Kingdom of Hungary,Somogy,,https://en.wikipedia.org/wiki/Kopp%C3%A1ny#Rebellion_and_death,,17575.0
999 AD,999 AD,Battle of Svolder,Denmark\nSweden\nEarls of Lade,Norway,,https://en.wikipedia.org/wiki/Battle_of_Svolder,,57894.0
999 AD,1000 AD,Leinster revolt against\nBrian Ború,Kingdom of Meath\nKingdom of Munster,Kingdom of Leinster\nKingdom of Dublin,,https://en.wikipedia.org/wiki/Battle_of_Glenmama,https://en.wikipedia.org/wiki/Battle_of_Glenmama,16744.0
